title,sentences,num_words
Fresh hope after Argentine crisis,Debt defaults make further lending agreements both difficult and expensive to negotiate.,12
Fresh hope after Argentine crisis,"Argentina's current offer implies that the creditors would get just 25 cents for each dollar they are owed, according to the creditors.",21
Fresh hope after Argentine crisis,"Understandably, they want more and until they do, both they and others are loath to continue lending.",17
Fresh hope after Argentine crisis,"For President Kirchner, this proves a hopeless challenge.",8
Fresh hope after Argentine crisis,"Real losses have been suffered and somebody has to pay, observed Jack Boorman, adviser to IMF's managing director, Rodrigo Rato.",20
Fresh hope after Argentine crisis,"""Everyone needs to keep in mind the enormous cost on the part of both creditors and the Argentine society and people that will have been endured by the time a settlement is reached,"" he said.",35
Fresh hope after Argentine crisis,"""The cost is enormous, and continues to be paid, and will not be reversed by any restructuring.""",17
Fresh hope after Argentine crisis,"With the international negotiations being troubled, it is of little help to President Kirchner that the domestic situation remains strained as well.",22
Fresh hope after Argentine crisis,This is partly because there are still bank account holders who are waiting to recover some of their deposits.,19
Fresh hope after Argentine crisis,"""The situation is bad for those who had previously chosen to save in Argentina, "" said Carlos Baez Silva, president of AARA, an association that represents bank account and bond holders.",30
Fresh hope after Argentine crisis,"Few people have recovered more than about half their savings, Mr Baez Silva estimated, pointing out that many of the savers who have lost out are pensioners or others who once trusted the government, people who set aside money for the future in the belief that their investment would be safe.",51
Fresh hope after Argentine crisis,"""A lot of them invested in good faith,"" he said.",10
Fresh hope after Argentine crisis,"""The Argentine state responded by taking most of their investments.""",10
Fresh hope after Argentine crisis,The affair has made Mr Baez Silva disillusioned with the country's legal system.,13
Fresh hope after Argentine crisis,"On occasion, the Supreme Court has ruled against the interests of the people he represents, he says, insisting that the system cannot be trusted.",24
Fresh hope after Argentine crisis,"""People have to deposit their money in the banks, not necessarily because they trust them but because crime is so high that people cannot have their money in their homes beneath their mattresses.""",33
Fresh hope after Argentine crisis,"Mr Valentine, who was born in the United States but grew up in Argentina, agreed.",15
Fresh hope after Argentine crisis,"""If I have to save pesos [the local currency] there is not much problem, but I will think twice before I deposit dollars in a bank"".",26
UK interest rates held at 4.75%," The Bank of England has left interest rates on hold again at 4.75%, in a widely-predicted move.",16
UK interest rates held at 4.75%,Rates went up five times from November 2003 - as the bank sought to cool the housing market and consumer debt - but have remained unchanged since August.,25
UK interest rates held at 4.75%,"Recent data has indicated a slowdown in manufacturing and consumer spending, as well as in mortgage approvals.",17
UK interest rates held at 4.75%,"And retail sales disappointed over Christmas, with analysts putting the drop down to less consumer confidence.",16
UK interest rates held at 4.75%,"Rising interest rates and the accompanying slowdown in the housing market have knocked consumers' optimism, causing a sharp fall in demand for expensive goods, according to a report earlier this week from the British Retail Consortium.",36
UK interest rates held at 4.75%,The BRC said Britain's retailers had endured their worst Christmas in a decade.,13
UK interest rates held at 4.75%,"""Today's no change decision is correct,"" said David Frost, Director General of the British Chambers of Commerce (BCC).",18
UK interest rates held at 4.75%,"""But, if there are clear signs that the economy slows, the MPC should be ready to take quick corrective action and cut rates.",23
UK interest rates held at 4.75%,"""Dismal reports from the retail trade about Christmas sales are worrying, if they indicate a more general weakening in consumer spending.""",21
UK interest rates held at 4.75%,"Mr Frost added: ""The housing market outlook remains highly uncertain.",10
UK interest rates held at 4.75%,"""It is widely accepted that, if house prices start falling more sharply, the risks facing the economy will worsen considerably.""",20
UK interest rates held at 4.75%,"CBI chief economist Ian McCafferty said the economy had ""slowed in recent months in response to rate rises"" but that it was difficult to gauge from the Christmas period the likely pace of activity through the summer.",37
UK interest rates held at 4.75%,"""The Bank is having to juggle the emergence of inflationary pressures, driven by a tight labour market and buoyant commodity prices, against the risk of an over-abrupt slowdown in consumer activity,"" he said.",33
UK interest rates held at 4.75%,"""Interest rates are likely to remain on hold for some time.""",11
UK interest rates held at 4.75%,"On Thursday there was more gloomy news on the manufacturing front, as the Office for National (ONS) statistics revealed British manufacturing output unexpectedly fell in November - for the fifth month in the past six.",34
UK interest rates held at 4.75%,"The ONS said manufacturing output dropped 0.1% in November, matching a similar unrevised fall in October and confounding economists' expectations of a 0.3% rise.",22
UK interest rates held at 4.75%,"Manufacturers' organisation, the EEF, said it expected the hold in interest rates to continue in the near future.",18
UK interest rates held at 4.75%,It also said there was evidence that manufacturers' confidence may be waning as the outlook for the world economy becomes more uncertain.,22
UK interest rates held at 4.75%,"""So far the evidence suggests that last year's rate increases have helped to rebalance the economy without damaging the recovery in manufacturing,"" said EEF chief economist, Steve Radley.",28
UK interest rates held at 4.75%,"""However, should the business outlook start to deteriorate, the Bank should stand ready to cut rates.""",16
UK interest rates held at 4.75%,"Some economists have predicted rates will drop later in the year, although others feel the Bank may still think there is a need for a rise to 5% before that happens.",30
UK interest rates held at 4.75%,The Bank remains concerned about the long-term risks posed by personal debt - which is rising at 15% a year - if economic conditions worsen.,22
Local net TV takes off in Austria, An Austrian village is testing technology that could represent the future of television.,13
Local net TV takes off in Austria,"The people of Engerwitzdorf are filming, editing and producing their own regional news channel.",14
Local net TV takes off in Austria,"The channel covers local politics, sports, events and anything that residents want to film and are prepared to upload for others to watch on PCs.",25
Local net TV takes off in Austria,The pilot has been so successful that Telekom Austria is now considering setting up other projects elsewhere.,17
Local net TV takes off in Austria,"""It's growing unbelievably fast,"" said Rudolf Fischer, head of Telekom Austria's fixed line division.",14
Local net TV takes off in Austria,"The trial of Buntes Fernsehen (Multi-Coloured TV) was started in late 2004 and creates a net-based TV station run by the 8,000 residents of Engerwitzdorf.",23
Local net TV takes off in Austria,"The hardware and software to turn video footage into edited programmes has been provided by Telekom Austria but this equipment, following training, has been turned over to the villagers.",29
Local net TV takes off in Austria,Any video programme created by the villagers is uploaded to a Buntes Fernsehen portal that lets people browse and download what they want to watch.,25
Local net TV takes off in Austria,Most people watch the TV on their home PC and a broadband connection is needed to get broadcast quality programmes.,20
Local net TV takes off in Austria,In the first four months of the project villagers have created 60 films and put together regular reports on local news items.,21
Local net TV takes off in Austria,"""They have adopted it very quickly,"" said Mr Fischer.",9
Local net TV takes off in Austria,"""They like the possibility to create their own content and see what's going on in the area.""",17
Local net TV takes off in Austria,"""It's kind of the democratisation of local TV,"" he said, ""because none of the bigger broadcasters would ever do anything like this for that region.""",25
Local net TV takes off in Austria,The Buntes Fernsehen project has been such a success that Telekom Austria is now considering setting up other schemes in similarly rural areas.,23
Local net TV takes off in Austria,"Mr Fischer said it was taking the roll-out to other areas slowly because of the work involved in setting up the scheme, getting backers from local government and educating people how to make programmes.",34
Local net TV takes off in Austria,The Engerwitzdorf scheme is an outgrowth of Telekom Austria's online TV channel Aon which lets people watch programmes on their PC.,21
Local net TV takes off in Austria,"Aon streams a couple of live channels, plus sports, news and music programmes on to the net and has a pay-for-download section that lets people watch what they want when they want to watch it.",35
Local net TV takes off in Austria,In October a larger TV-on-demand project is due to launch in Vienna that will let people download many programmes from the net.,22
Rich pickings for hi-tech thieves," Viruses, trojans and other malicious programs sent on to the net to catch you out are undergoing a subtle change.",20
Rich pickings for hi-tech thieves,"The shift is happening as tech savvy criminals turn to technology to help them con people out of cash, steal valuable data or take over home PCs.",27
Rich pickings for hi-tech thieves,Viruses written to make headlines by infecting millions are getting rarer.,11
Rich pickings for hi-tech thieves,Instead programs are now crafted for directly criminal ends and firms are tightening up networks with defences to combat the new wave of malicious code.,25
Rich pickings for hi-tech thieves,The growing criminal use of malware has meant the end of the neat categorisation of different sorts of viruses and malicious programs.,22
Rich pickings for hi-tech thieves,Before now it has been broadly possible to name and categorise viruses by the method they use to spread and how they infect machines.,24
Rich pickings for hi-tech thieves,But many of the viruses written by criminals roll lots of technical tricks together into one nasty package.,18
Rich pickings for hi-tech thieves,"""You cannot put them in to the neat little box that you used to,"" said Pete Simpson, head of the threat laboratory at security firm Clearswift.",26
Rich pickings for hi-tech thieves,"Now viruses are just as likely to spread by themselves like worms, or to exploit loopholes in browsers or hide in e-mail message attachments.",24
Rich pickings for hi-tech thieves,"""It's about outright criminality now,"" said Mr Simpson, explaining why this change has come about.",15
Rich pickings for hi-tech thieves,He said many of the criminal programs came from Eastern Europe where cash-rich organised gangs can find a ready supply of technical experts that will crank out code to order.,30
Rich pickings for hi-tech thieves,"Former virus writer Marek Strihavka, aka Benny from the 29A virus writing group, recently quit the malware scene partly because it was being taken over by spyware writers, phishing gangs, and spammers who are more interested in money rather than the technology.",42
Rich pickings for hi-tech thieves,No longer do virus writers produce programs to show off their technical prowess to rivals in the underground world of malware authors.,22
Rich pickings for hi-tech thieves,"Not least, said Paul King, principal security consultant at Cisco, because the defences against such attacks are so common.",19
Rich pickings for hi-tech thieves,"""In many ways the least likely way to do it is e-mail because most of us have got anti-virus and firewalls now,"" he said.",24
Rich pickings for hi-tech thieves,"Few of the malicious programs written by hi-tech thieves are cleverly written, many are much more pragmatic and use tried and tested techniques to infect machines or to trick users into installing a program or handing over important data.",39
Rich pickings for hi-tech thieves,"""If you think of criminals they do not do clever,"" said Mr King, ""they just do what works.""",18
Rich pickings for hi-tech thieves,"As the tactics used by malicious programs change, said Mr King, so many firms were changing the way they defend themselves.",21
Rich pickings for hi-tech thieves,Now many scan machines that connect to the corporate networks to ensure they have not been compromised while off the core network.,22
Rich pickings for hi-tech thieves,Many will not let a machine connect and a worker get on with their job before the latest patches and settings have been uploaded.,24
Rich pickings for hi-tech thieves,"As well as using different tactics, criminals also use technology for reasons that are much more transparent.",17
Rich pickings for hi-tech thieves,"""The main motivation now is money,"" said Gary Stowell, spokesman for St Bernard software.",14
Rich pickings for hi-tech thieves,Mr Stowell said organised crime gangs were turning to computer crime because the risks of being caught were low and the rates of return were very high.,27
Rich pickings for hi-tech thieves,"With almost any phishing or spyware attack, criminals are guaranteed to catch some people out and have the contacts to exploit what they recover.",24
Rich pickings for hi-tech thieves,"So-called spyware was proving very popular with criminals because it allowed them to take over machines for their own ends, to steal key data from users or to hijack web browsing sessions to point people at particular sites.",38
Rich pickings for hi-tech thieves,In some cases spyware was being written that searched for rival malicious programs on PCs it infects and then trying to erase them so it has sole ownership of that machine.,31
Apple iPod family expands market, Apple has expanded its iPod family with the release of its next generation of the digital music players.,18
Apple iPod family expands market,Its latest challenges to the growing digital music gadget market include an iPod mini model which can hold 6GB compared to a previous 4GB.,24
Apple iPod family expands market,"The company, which hopes to keep its dominant place in the digital music market, also said the gold coloured version of the mini would be dropped.",26
Apple iPod family expands market,A 30GB version has also been added to the iPod Photo family.,12
Apple iPod family expands market,The latest models have a longer battery life and their prices have been cut by an average of £40.,18
Apple iPod family expands market,The original iPod took an early lead in the digital music player market thanks to its large storage capacity and simple design.,22
Apple iPod family expands market,"During 2004 about 25 million portable players were sold, 10 million of which were Apple iPods.",13
Apple iPod family expands market,"But analysts agree that the success is also down to its integration with the iTunes online store, which has given the company a 70% share of the legal download music market.",30
Apple iPod family expands market,"Mike McGuire, a research director at analyst Gartner, told the BBC News website that Apple had done a good job in ""sealing off the market from competition"" so far.",29
Apple iPod family expands market,"""They have created a very seamless package which I think is the idea of the product - the design, function and the software are very impressive,"" he said.",27
Apple iPod family expands market,"He added that the threat from others was always present, however.",11
Apple iPod family expands market,"""Creative, other Microsoft-partnered devices, Real, Sony and so on, are ratcheting up the marketing message and advertising,"" he said.",19
Apple iPod family expands market,"Creative was very upbeat about how many of its Creative Zen players it had shipped by the end of last year, he said.",23
Apple iPod family expands market,"Its second-generation models, like the Creative Zen Micro Photo, is due out in the summer.",15
Apple iPod family expands market,It will have 5GB of memory on board.,8
Apple iPod family expands market,"Digital music players are now the gadget of choice among young Americans, according to recent research by the Pew Internet and American Life Project.",24
Apple iPod family expands market,One in 10 US adults - 22 million people - now owns a digital music player of some sort.,15
Apple iPod family expands market,"Sales of legally downloaded songs also rose more than tenfold in 2004, according to the record industry, with 200 million tracks bought online in the US and Europe in 12 months.",28
Apple iPod family expands market,The IFPI industry body said that the popularity of portable music players was behind the growth.,16
Apple iPod family expands market,Analysts say that the ease of use and growth of music services available on the net will continue to drive the trend towards portable music players.,26
Apple iPod family expands market,People are also starting to use them in novel ways.,10
Apple iPod family expands market,"Some are combining automatic syncing functions many of them have with other net functions to automatically distribute DIY radio shows, called podcasts.",22
Apple iPod family expands market,But 2005 will also see more competition from mobile phone operators who are keen to offer streaming services on much more powerful and sophisticated handsets.,24
Apple iPod family expands market,"According to Mr McGuire, research suggests that people like the idea of building up huge libraries of music, which they can do with high-capacity storage devices, like iPods and Creative Zens.",31
Apple iPod family expands market,"Mobiles do not yet have this capacity though, and there are issues about the ease of portability of mobile music.",20
Apple iPod family expands market,Mr McGuire said Apple was ensuring it kept a foot in the mobile music door with its recent deal with Motorola to produce a version of iTunes for Motorola phones.,30
Iran jails blogger for 14 years, An Iranian weblogger has been jailed for 14 years on charges of spying and aiding foreign counter-revolutionaries.,16
Iran jails blogger for 14 years,Arash Sigarchi was arrested last month after using his blog to criticise the arrest of other online journalists.,18
Iran jails blogger for 14 years,"Mr Sigarchi, who also edits a newspaper in northern Iran, was sentenced by a revolutionary court in the Gilan area.",20
Iran jails blogger for 14 years,"His sentence, criticised by human rights watchdog Reporters Without Borders, comes a day after an online ""day of action"" to secure his release.",23
Iran jails blogger for 14 years,"Iranian authorities have recently clamped down on the growing popularity of weblogs, restricting access to major blogging sites from within Iran.",21
Iran jails blogger for 14 years,"A second Iranian blogger, Motjaba Saminejad, who also used his website to report on bloggers' arrests, is still being held.",20
Iran jails blogger for 14 years,"A spokesman for Reporters Without Borders, which tracks press freedom across the globe, described Mr Sigarchi's sentence as ""harsh"" and called on Iranian President Mohammed Khatami to work to secure his immediate release.",33
Iran jails blogger for 14 years,"""The authorities are trying to make an example of him,"" the organisation said in a statement.",16
Iran jails blogger for 14 years,"""By handing down this harsh sentence against a weblogger, their aim is to dissuade journalists and internet-users from expressing themselves online or contacting foreign media.""",25
Iran jails blogger for 14 years,In the days before his arrest Mr Sigarchi gave interviews to the BBC Persian Service and the US-funded Radio Farda.,20
Iran jails blogger for 14 years,Iranian authorities have arrested about 20 online journalists during the current crackdown.,11
Iran jails blogger for 14 years,"They accused Mr Sigarchi of a string of crimes against Iranian state, including espionage, insulting the founder of Iran's Islamic Republic, Ayatollah Ruhollah Khomenei, and current Supreme Leader Ayatollah Ali Khamenei.",31
Iran jails blogger for 14 years,"Mr Sigarchi's lawyer labelled the revolutionary court ""illegal and incompetent"" and called for a retrial in a public court.",19
Iran jails blogger for 14 years,Mr Sigarchi was sentenced one day after an online campaign highlighted his case in a day of action in defence of bloggers around the world.,25
Iran jails blogger for 14 years,The Committee to Protect Bloggers designated 22 February 2005 as Free Mojtaba and Arash Day.,13
Iran jails blogger for 14 years,"Around 10,000 people visited the campaign's website during the day.",9
Iran jails blogger for 14 years,"About 12% of users were based in Iran, the campaign's director told the BBC News website.",15
Iran jails blogger for 14 years,Curt Hopkins said Mr Sigarchi's sentence would not dent the resolve of bloggers joining the campaign to help highlight the case.,21
Iran jails blogger for 14 years,"""The eyes of 8 million bloggers are going to be more focused on Iran since Sigarchi's sentence, not less.",18
Iran jails blogger for 14 years,"""The mullahs won't be able to make a move without it be spread across the blogosphere.""",16
Yahoo moves into desktop search, Internet giant Yahoo has launched software to allow people to search e-mail and other files on their PCs.,18
Yahoo moves into desktop search,"The firm is following in the footsteps of Microsoft, Google and Ask Jeeves, which have offered similar services.",18
Yahoo moves into desktop search,"Search has become a lucrative and hotly-contested area of expansion for net firms, looking to extend loyalty beyond the web.",20
Yahoo moves into desktop search,"With hard drives providing bigger storage, users could need more help to locate important files, such as photos.",18
Yahoo moves into desktop search,The desktop search technology has been licensed from a US-based firm X1 Technologies.,13
Yahoo moves into desktop search,It is designed to work alongside Microsoft's Outlook and Outlook Express e-mail programs.,13
Yahoo moves into desktop search,"Searching e-mail effectively is becoming increasingly important, especially as the amount of spam increases.",14
Yahoo moves into desktop search,"According to research from message analysts the Radicati Group, up to 45% of businesses' critical information is stored in e-mail and attachments.",21
Yahoo moves into desktop search,"Yahoo's software can also work separately on the desktop, searching for music, photos and other files.",16
Yahoo moves into desktop search,"Users can search under a variety of criteria, including file name, size, date and time.",15
Yahoo moves into desktop search,"It doesn't yet incorporate web searching, although Yahoo has promised that future versions will allow users to search both web-based and desktop data.",23
Yahoo moves into desktop search,"""We are all getting more and more files on our desktop but the real commercial opportunity lies with linking this through to web content,"" said Julian Smith, an analyst with research firm Jupiter.",33
Yahoo moves into desktop search,"""It is all about extending the idea of search and getting a closer relationship with consumers by organising not just how they search on the internet but the files on your computer as well,"" he said.",36
Yahoo moves into desktop search,Search engines are often the first port of call for users when they go onto the web.,17
Yahoo moves into desktop search,"The new foray into desktop search has rung alarm bells for human rights groups, concerned about the implications to privacy.",20
Yahoo moves into desktop search,And not everyone is impressed with the functionality of such services.,11
Yahoo moves into desktop search,"Alexander Linden, vice president of emerging technologies at analyst firm Gartner,downloaded the Google product but has since removed it.",19
Yahoo moves into desktop search,"""It was just not very interesting,"" he said.",8
Yahoo moves into desktop search,He believes the rush to enter the desktop business is just a way of keeping up with rivals.,18
Yahoo moves into desktop search,"""Desktop search is just one of many features people would like but I'm suspicious of its usefulness,"" he said.",19
Yahoo moves into desktop search,"More useful would be tools that can combine internet, intranet and desktop search alongside improvements to key word searching, he said.",21
More women turn to net security," Older people and women are increasingly taking charge of protecting home computers against malicious net attacks, according to a two-year study.",21
More women turn to net security,"The number of women buying programs to protect PCs from virus, spam and spyware attacks rose by 11.2% each year between 2002 and 2004.",21
More women turn to net security,"The study, for net security firm Preventon, shows that security messages are reaching a diversity of surfers.",17
More women turn to net security,It is thought that 40% of those buying home net security programs are retired.,13
More women turn to net security,"For the last three years, that has gone up by an average of 13.2%.",13
More women turn to net security,But more retired women (53%) were buying security software than retired men.,11
More women turn to net security,"The research reflects the changing stereotype and demographics of web users, as well as growing awareness of the greater risks that high-speed broadband net connections can pose to surfers.",29
More women turn to net security,The study predicts that 40% of all home PC net security buyers will be women in 2005.,15
More women turn to net security,"They could even overtake men as the main buyers by 2007, if current rates persist, according to the research.",18
More women turn to net security,"""I think older people have become more vigilant about protecting their PCs as we tend to be more cautious and want an insurance policy in case something does go wrong"", said one over-60 woman who took part in the research.",40
More women turn to net security,"""You started off with young male stereotype computer users for last 10 years,"" Paul Goosens, head of Preventon told the BBC News website.",22
More women turn to net security,"""Now we are seeing real people - both sexes and very often it is women who have more access at home.""",20
More women turn to net security,"But net service providers still need to take more responsibility in making sure people are educated about net threats before they go online, particuarly if they are new to broadband, he said.",32
More women turn to net security,"Programs also need to be tailored so that they can be installed by dial-up users with a slower connection too, said Mr Goosens.",23
More women turn to net security,"Security software should be easy to use, with simple interfaces and instructions written in non-technical language, he added.",18
More women turn to net security,The nature of the security threats are also becoming more than just about e-mail viruses.,15
More women turn to net security,"High-profile complaints about rogue diallers, and spyware or other programs that surreptitiously install themselves on computers, have also raised awareness about the need to have a combination of anti-virus, firewall and spyware-removal programs too.",34
More women turn to net security,"Without protection, these kinds of programs can be picked up just through surfing the web normally.",16
More women turn to net security,"More than 30,000 PCs a day globally are being recruited into networks that spread spam and viruses, a study from security from Symantec showed last year.",25
More women turn to net security,"Viruses written to make headlines by infecting millions are also getting rarer, according to net security experts.",17
More women turn to net security,"Programs are being unleashed to directly profit criminal gangs, many based in Eastern Europe, over those which are designed to show off technical skills or cause nuisance.",27
More women turn to net security,"The research shows that more people are taking these criminal net threats more seriously because, said Mr Goosens, they are reported in the press much more.",26
More women turn to net security,"""You are seeing older users being educated by the media and are seeing them picking up on this threat.",19
More women turn to net security,"They are asking the right questions,"" he explained.",8
More women turn to net security,"""It is more likely the younger users who naively assume that because they are using a reputable service provider, that they are safe to connect to the net.""",28
More women turn to net security,An unprotected computer on a broadband connection can be breached and infected with viruses or spyware within minutes.,18
More women turn to net security,By the end of the year it is thought that more than 30% of UK homes will have broadband net access.,20
More women turn to net security,"In July last year, the number of UK households accessing the net via broadband surpassed those using dial-up for the first time, according to the Office of National Statistics.",29
Global digital divide 'narrowing'," The ""digital divide"" between rich and poor nations is narrowing fast, according to a World Bank report.",17
Global digital divide 'narrowing',The World Bank questioned a United Nation's campaign to increase usage and access to technology in poorer nations.,18
Global digital divide 'narrowing',"""People in the developing world are getting more access at an incredible rate - far faster than... in the past,"" said the report.",22
Global digital divide 'narrowing',But a spokesman for the UN's World Summit on the Information Society said the digital divide remained very real.,19
Global digital divide 'narrowing',"""The digital divide is rapidly closing,"" the World Bank report said.",11
Global digital divide 'narrowing',"Half the world's population now has access to a fixed-line telephone, the report said, and 77% to a mobile network.",19
Global digital divide 'narrowing',The report's figures surpass a WSIS campaign goal that calls for 50% access to telephones by 2015.,15
Global digital divide 'narrowing',The UN hopes that widening access to technology such as mobile phones and the net will help eradicate poverty.,19
Global digital divide 'narrowing',"""Developing countries are catching up with the rich world in terms of access [to mobile networks],"" the report said.",19
Global digital divide 'narrowing',"""Africa is part of a worldwide trend of rapid rollout... this applies to countries rich and poor, reformed or not, African, Asian, European and Latin American.""",26
Global digital divide 'narrowing',"A spokesman for the World Summit for the Information Society (WSIS), which is meeting this week in Geneva, told the BBC News website: ""The digital divide is very much real and needs to be addressed.",35
Global digital divide 'narrowing',"""Some financing has to be found to help narrow the divide.""",11
Global digital divide 'narrowing',"On Tuesday, a meeting of the WSIS in Geneva agreed to the creation of a Digital Solitary Fund.",18
Global digital divide 'narrowing',"""The fund is voluntary and will help finance local community-based projects,"" said the WSIS spokesman.",15
Global digital divide 'narrowing',"Under the proposals agreed, voluntary contribution of 1% on contracts obtained by private technology service providers could be made to the Digital Solidarity Fund.",23
Global digital divide 'narrowing',"The exact financing mechanism of the fund is to be ironed out in the coming days, said the WSIS.",19
Global digital divide 'narrowing',"Sixty percent of resources collected by the fund will be made available for projects in least developed countries, 30% for projects in developing countries, and 10% for projects in developed countries.",29
Mobiles get set for visual radio," The growth in the mobile phone market in the past decade has been nothing less than astonishing, but the ability to communicate on the go is not the only reason we are hooked.",33
Mobiles get set for visual radio,"Games, cameras and music players have all been added to our handsets in the last few years, but 2005 could see another big innovation that won't just see a change in our mobile phone habits - it might alter the way we listen to the radio.",44
Mobiles get set for visual radio,"Finnish handset giant Nokia has been working on a technology called Visual Radio, which takes an existing FM signal from a radio station and enables that station to add enhancements such as information and pictures.",35
Mobiles get set for visual radio,It is not the first time that such an idea has been suggested - the early days of DAB Digital Radio had similar intentions that never really saw the light of day.,31
Mobiles get set for visual radio,"One problem is that the name Visual Radio leads people to think of television but Reidar Wasenius, a senior project manager at Nokia, was adamant that Visual Radio should not be confused with the more traditional medium.",37
Mobiles get set for visual radio,"He said: ""I'm very happy to say it's not television, what we're talking about is an enhancement of radio as we know it today.",24
Mobiles get set for visual radio,"""If you have a Visual Radio enabled handset, when you hear an artist you don't know, or there's a competition or vote that you'd like to participate in, you pull out your handset and with one click you turn on a visual channel parallel to the on-air broadcast you've just been listening to.""",53
Mobiles get set for visual radio,"That visual channel is run from a computer within the radio station, and sends out different kinds of information to the handset depending on what you are listening to.",29
Mobiles get set for visual radio,"As well as details on the track or artist of a particular song, there is also the ability to interact immediately with the radio station itself, in a similar way to digital television's ""red button"" content.",36
Mobiles get set for visual radio,"Possible interactive content includes competitions, votes and even the chance to rate the song that is playing.",17
Mobiles get set for visual radio,"But the interactive aspect will make the service especially attractive to radio stations, who will be able to track the number of people taking part in such activities on a real-time basis.",32
Mobiles get set for visual radio,"This in turn should lead to an additional source of revenue, as it is very likely that advertisers will be keen to exploit new opportunities to reach listeners.",28
Mobiles get set for visual radio,As the Visual Radio content is transmitted by existing GPRS technology you would need to have that service enabled by your network.,22
Mobiles get set for visual radio,"And there will be a cost for the service as well, although it may depend on your usage.",18
Mobiles get set for visual radio,"""If you enjoy the visual channel occasionally and interact it'll be two or three pounds per month,"" said Mr Wasenius.",20
Mobiles get set for visual radio,"""But typically what we see happening is the operator offering a package deal for an 'all you can eat' arrangement per month.""",22
Mobiles get set for visual radio,The payment system could therefore be similar to the way that broadband internet works versus dial-up connections.,17
Mobiles get set for visual radio,"One thing that is for sure - assuming that Nokia retains its market share in handsets, it is estimating that there will be 100 million Visual Radio-enabled mobile phones in circulation by the end of 2006.",33
Mobiles get set for visual radio,"""Basically, Visual Radio is not really revolutionary, but rather an evolution where we are providing tools with which people can participate in radio much more easily than ever before.""",29
Mobiles get set for visual radio,"The first Visual Radio service in the UK will begin in a few months time with Virgin Radio, who are positive about the impact it could have on their listeners.",30
Mobiles get set for visual radio,"Station manager Steve Taylor commented: ""Listeners can interact with the radio station in a new way.",16
Mobiles get set for visual radio,"""Not only does this give listeners more information on the music we play but means they can instantly purchase things they like; mp3 music downloads and the latest gig tickets.""",30
Mobiles get set for visual radio,"Initially Visual Radio functionality will be limited to two Nokia handsets due out soon - the 3230 and 7710 - but if successful, it is very likely that other manufacturers will want to join them.",31
Mobiles get set for visual radio,Listen again to the interview on the Radio Five Live website.,11
Cable offers video-on-demand, Cable firms NTL and Telewest have both launched video-on-demand services as the battle between satellite and cable TV heats up.,20
Cable offers video-on-demand,"Movies from Sony Pictures, Walt Disney, Touchstone, Miramax, Columbia and Buena Vista will be among those on offer.",18
Cable offers video-on-demand,"The service is similar to Sky Plus, as users can pause, fast forward and rewind content, but they cannot store programmes on their set top box - yet.",27
Cable offers video-on-demand,"It could sound the death knell for some TV channels, Telewest predicts.",12
Cable offers video-on-demand,"""It allows us to demonstrate a clear competitive advantage over Sky for the first time in many years,"" said Telewest chief executive Eric Tveter.",24
Cable offers video-on-demand,"""Video-on-demand will offer a deeper range of content than currently exists on TV.",13
Cable offers video-on-demand,"There will be less compromising around the TV schedule and some of the less popular channels may go by the wayside,"" said Philip Snalune, director of products at Telewest.",29
Cable offers video-on-demand,"Telewest customers in Bristol and NTL viewers in Glasgow will be the first to test the new service, which sees a raft of movies on offer for 24 hour rental.",29
Cable offers video-on-demand,"During the year, the service will be extended to all cable regions.",12
Cable offers video-on-demand,Films will range in price from £1 or £2 for archived movies to £3.50 for current releases.,14
Cable offers video-on-demand,"New releases initially on offer will include 50 First dates, Kill Bill: Volume 2, Gothika and The Station Agent.",17
Cable offers video-on-demand,"In addition, NTL is offering children's programmes, adult content, music video and concerts.",13
Cable offers video-on-demand,Telewest will launch similar services later in the year.,9
Cable offers video-on-demand,NTL is also offering viewers the chance to catch up with programmes they have missed.,15
Cable offers video-on-demand,"Its pick of the week service will offer a selection of BBC programmes from the previous seven days such as Eastenders, Casualty, Top Gear and Antiques Roadshow.",27
Cable offers video-on-demand,"The BBC is trialling a similar service, offering broadband users the chance to watch programmes already broadcast on their PC.",20
Cable offers video-on-demand,For Telewest it is the beginning of a £20m investment in TV-on-demand which will also see the launch of a personal video recorder (PVR).,24
Cable offers video-on-demand,PVR has been a big success for Sky because it gives customers control over programmes.,15
Cable offers video-on-demand,"Satellite customers without PVR cannot pause, rewind or fast forward their programmes.",12
Cable offers video-on-demand,"With both services on offer from Telewest, Mr Tveter is confident the cable firm can dent not just the viewing figures for terrestrial TV but also gain a huge competitive advantage over Sky.",33
Cable offers video-on-demand,"""We offer the best of both worlds and most households have an interest in having both video-on-demand and PVR,"" he said.",21
Cable offers video-on-demand,Video rental stores may also have to watch their back.,10
Cable offers video-on-demand,"""Video-on-demand is better than having a video-store in your living room and is more convenient,"" he said.",17
Cable offers video-on-demand,NTL said it had not ruled out the possibility of offering a PVR but for the moment is concentrating on video-on-demand.,21
Cable offers video-on-demand,"""PVR is a recording mechanism whereas what we are offering is truly on demand,"" said a spokesman for the company.",20
Cable offers video-on-demand,"Video-on-demand has the added advantage of not requiring a separate set-top box or extra remote controls, he added.",18
Cable offers video-on-demand,"Adam Thomas, an analyst at research firm Informa Media believes the time is ripe for video-on-demand to flourish.",18
